ID,Category_EN,Category_AR,Carousel_Group_text_EN,Carousel_Group_text_AR,SubCategory_Text_EN,SubCategory_Text_AR,SubCategory_Subtitle_EN,SubCategory_Subtitle_AR,Categories_Info,Comments,Sheet,Column,PSG_thumbnail_view,PSG_Focus,SubCategory_Focus,Status,SubCategory_thumbnail_Raw,URL__thumbnail_Raw,URL_thumbnail_view,URL_Focus
45,places,أماكن,places,أماكن,uae site,أراضي إمارتية,places,أماكن,"الأراضي الإمارتية هنا ليست رمالاً بل نبضُ وطنٍ يهمس بالمجد، من رمال ليوا الذهبية إلى قمم زعبيل الشمّاء.  
اقرأ أبياتاً ترسم الترابَ تاجاً، وتجعل من هواء الإماراتَ نسيمَ عزٍّ يُحيي الروحَ والفخر.","use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_uae site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_uae site_Focus.jpg,Places_uae site_أراضي إمارتية_Focus,Focus_Live,Places_uae site_أراضي إمارتية_thumbnail_Raw,https://drive.google.com/uc?id=1qtVskdujR2W77nrHfhD6xoU4OyFwxjkc&export=download,https://drive.google.com/uc?id=1NKKxNLWBrK9KnoUJWezwNskw_U55Lmlv&export=download,https://drive.google.com/uc?id=1jBJA5RYIfXOl87MEbXZhq2R5naA3UlY9&export=download
46,places,أماكن,places,أماكن,zabeel site,قصر زعبيل,places,أماكن,"زعبيلُ هنا قصرٌ من الرمالِ والشموخِ، حيثُ يلتقي المجدُ بظلالِ الصحراءِ وأصداءِ التاريخِ العتيقِ.  
اقرأْ أبياتاً تُحيي ذاكرةَ الوطنِ، فتصبحُ جدرانُهُ سيوفَ فخرٍ وأبوابهُ أجنحةَ طيرِ العزِّ.","use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_zabeel site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_zabeel site_Focus.jpg,Places_zabeel site_قصر زعبيل_Focus,Focus_Live,Places_zabeel site_قصر زعبيل_thumbnail_Raw,https://drive.google.com/uc?id=1MVLyr5DhpR3awtrCyAyq9NfG5YxVCdL3&export=download,https://drive.google.com/uc?id=1_E3Qhtu1-9SZ5uhLyVLx3dTclsmWv31G&export=download,https://drive.google.com/uc?id=1TktSJuvR_fjJtj88XnHh8SsTuo6kHxI6&export=download
47,places,أماكن,places,أماكن,arabic site,أماكن عربية,places,أماكن,هنا الأماكن العربية ليست جغرافيا فحسب، بل ذاكرةُ وطنٍ تمتدُّ من رمال الإمارات إلى شموخ الجبال والوديان العذبة. تجول في أبيات ترسم الترابَ تاجَ عزٍّ، وتحوِّل هواءَ الديارِ نسيمَ فخرٍ يُحيي الروحَ والأحلام.,"use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_arabic site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_arabic_Focus_Focus.jpg,Places_arabic_sites_Focus_Focus,Focus_Live,Places_arabic site_أماكن عربية_thumbnail_Raw,https://drive.google.com/uc?id=1USXEEH5nUchnqnNwk6AR5ExQzKarZTC_&export=download,https://drive.google.com/uc?id=1059YYNX6VjogCFEE89dFAzLTI75oUshh&export=download,https://drive.google.com/uc?id=1o6FyGnFKGqYnSpj9UcRUWAuX4Y1iXJRB&export=download
48,places,أماكن,places,أماكن,nature site,طبيعة عامة,places,أماكن,الطبيعة هنا ليست مشهدًا فحسب، بل روحُ الصحراءِ النابضةِ بالصقورِ الشمّاءِ والإبلِ الأصيلةِ، والمطرِ الذي يروي الرمالَ الظمأى. غُصْ في أبياتٍ تُحيي البراريَ والجبالَ، حيثُ يلتقي الصَّبرُ بالجمالِ في حضرةِ الخالقِ.,"use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_nature site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_nature site_Focus.jpg,Places_nature site_طبيعة عامة_Focus,Focus_Live,Places_nature site_طبيعة عامة_thumbnail_Raw,https://drive.google.com/uc?id=1bHojwwsbOCjDPmAktXFeMYncBLS2-CFZ&export=download,https://drive.google.com/uc?id=1UP3M2pwtHeK2Q9pccWj13-tU2JiSJ2d0&export=download,https://drive.google.com/uc?id=12Mh_4-Jvs7PuvEVj6NJsVizc4ohWuMBG&export=download
49,places,أماكن,places,أماكن,religios site,مواقع دينية,places,أماكن,"هنا المواقع الدينية ليست حجراً فحسب، بل محرابُ الروح حيث يلتقي الخشوعُ بفيض السماءِ والدعاءُ سيفُ الصابرين.  
اقرأ أبياتاً تُعانقُ القدسَ والمسجدَ الحرامَ، فتصبحُ الزيارةُ رحلةَ عودةٍ إلى الذاتِ والأزلِّ.","use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_religios site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_religios site_Focus.jpg,Places_religios site_مواقع دينية_Focus,Focus_Live,Places_religios site_مواقع دينية_thumbnail_Raw,https://drive.google.com/uc?id=1iVKtuMomzguokLfgtXmBKVzzYa0u4l_s&export=download,https://drive.google.com/uc?id=1UFaipYoVXYTgu5bUFndQPp8iELwgO5LZ&export=download,https://drive.google.com/uc?id=1AGqNrTgipojYf5ZuWNralol8Fei3dHj2&export=download
50,places,أماكن,places,أماكن,nabaty site,مواقع نبطية,places,أماكن,"هنا المواقع النبطية ليست أرضاً فحسب، بل ذاكرةُ قبائل ومجالسِ شيوخٍ تروي حكايا الصحراءِ والوفاءِ والرمالِ الغنّاءِ.  
اقرأ أبياتاً ترسمُ ""الديرة"" قصيدةَ عزٍّ، حيثُ يصبحُ الواديَ والجبلُ رفيقَ الروحِ في دروسِ الحياةِ والشموخِ.","use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_nabaty site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_nabaty site_Focus.jpg,Places_nabaty site_مواقع نبطية_Focus,Focus_Live,Places_nabaty site_مواقع نبطية_thumbnail_Raw,https://drive.google.com/uc?id=1hejFW81mebJA2pqjygD1Q0lZtV08g4VV&export=download,https://drive.google.com/uc?id=1IHaT9T2MsTVersBx_NlOQMzvBNYmVNks&export=download,https://drive.google.com/uc?id=1dc1s1nJss9VTdBw9vlzga8mhHAiOEpi4&export=download
51,places,أماكن,places,أماكن,landmarks site,معالم إماراتية,places,أماكن,"هنا المعالم إماراتية ليست حجارةً صامتة، بل رموزُ عزٍّ تنبضُ في شرايين الوطن من دبي إلى زعبيل.  
اقرأ أبياتاً ترسمُ شموخَ البرجِ والرمالِ سيوفاً، وتجعلُ الإماراتِ قصيدةً تعانقُ السحابَ والفخرَ.","use SubCategory_Text_AR as:[{""type"": ""query_key""]}]ً",Word_search,places,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Places_landmarks site_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Places_landmarks site_Focus.jpg,Places_landmarks site_معالم إماراتية_Focus,Focus_Live,Places_landmarks site_معالم إماراتية_thumbnail_Raw,https://drive.google.com/uc?id=1hDaShky98oPloZPVWMEvIsD8xIqYM_uZ&export=download,https://drive.google.com/uc?id=11f5O9ldDdzcGZrpBQHcB-L2ZLJ8kECu9&export=download,https://drive.google.com/uc?id=1zeCqeBidyoLX8eqD05hgbqAmOmPxnPZw&export=download
52,sentiments,مشاعر,sentiments,مشاعر,anger,غضب,sentiments,مشاعر,"الغضبُ في قصائد الفزاعِ عاصفةٌ مكبوتةٌ، سيفٌ يلمعُ في صدرِ الصابرِ وبرقٌ يضربُ جبالَ الظلمِ دونَ رحمة.  
غُصْ في أبياتٍ تُهدِّدُ بالانفجارِ، حيثُ يُصبحُ الصمتُ درعاً والعزمُ ناراً تُحرقُ الخيانةَ وتُعيدُ العدلَ.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_anger_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_anger_Focus.jpg,Sentiments_anger_غضب_Focus,Focus_Live,Sentiments_anger_غضب_thumbnail_Raw,https://drive.google.com/uc?id=1AhUs4E1PliJySQKixO3Euzdgz6ojcdLT&export=download,https://drive.google.com/uc?id=1qQpOetH2upqFWpii1friEYJFvvU7uM8t&export=download,https://drive.google.com/uc?id=1s47np5jeUd4sJQgRq5GbUKhU3J2tVtDU&export=download
53,sentiments,مشاعر,sentiments,مشاعر,missing,حنين,sentiments,مشاعر,"الحنين هنا ليس غياباً فحسب، بل نبعٌ يفيض من رمال الذكرى ونسيم ""النود"" يحمل عطر الخزامى والأيام الغابرة.  
اقرأ أبياتاً تُوقظ الروح من سباتها، حيث يصبح الشوق سيفاً يقطع الليالي ويبني قصوراً من الوفاء الأبدي.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_missing_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_missing_Focus.jpg,Sentiments_missing_حنين_Focus,Focus_Live,Sentiments_missing_حنين_thumbnail_Raw,https://drive.google.com/uc?id=1pb9DGAhactTCSKTFvp0iKJTqXvinKzLm&export=download,https://drive.google.com/uc?id=1lWOZjYLxSpxD8uUFQ_-Ol8ToQlAEwf-H&export=download,https://drive.google.com/uc?id=1ve2XRRzHu6fYyARmUsO1jpL_sNjKI2FQ&export=download
54,sentiments,مشاعر,sentiments,مشاعر,wisdome,حكمة,sentiments,مشاعر,"تجارب صاغها الشاعر من مدرسة الحياة ومجالس الشيوخ، حيث الكلمة ميزان والصمتُ أحياناً أبلغ من الكلام.  
انهل من نبع الحكمة النبطية التي تعلمك أن العز في التواضع، وأن الأفعال هي من تخلد الرجال.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_wisdome_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_wisdome_Focus.jpg,Sentiments_wisdome_حكمة_Focus,Focus_Live,Sentiments_wisdome_حكمة_thumbnail_Raw,https://drive.google.com/uc?id=1Ced5T0Y_FsteSxaFJOTd0FDO_zD8GI1E&export=download,https://drive.google.com/uc?id=1NrctyiVNyTJEUEIN_cRLsjjWNaQO0k0V&export=download,https://drive.google.com/uc?id=1Ci0z2f0eI1uL_TNxY8tu_eDwvIBn9hvu&export=download
55,sentiments,مشاعر,sentiments,مشاعر,loath,شوق,sentiments,مشاعر,"الشوقُ في قصائد الفزاعِ نارٌ تشتعلُ في الصدرِ، تُذيبُ اللياليَ وتُحوِّلُ الانتظارَ إلى سيفٍ يقطعُ الأفقَ.  
اقرأْ أبياتاً تُعانِقُ ""النَّوْدَ"" والخزامى، حيثُ يصبحُ الفراقُ درساً في صبرِ العشَّاقِ ووفائهِمِ الأبديِّ.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_loath_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_loath_Focus.jpg,Sentiments_loath_شوق_Focus,Focus_Live,Sentiments_loath_شوق_thumbnail_Raw,https://drive.google.com/uc?id=1IxtDegNmpueZqbLeOR2X-S0WW4wmpLRN&export=download,https://drive.google.com/uc?id=1MY1hoKLaMxpl9oCrQXjfRyp3YSa4w1XP&export=download,https://drive.google.com/uc?id=11Ik_v6yIl3Ilz4LKuKNiwZKWiEbz4hj1&export=download
56,sentiments,مشاعر,sentiments,مشاعر,pride,فخر,sentiments,مشاعر,"هنا الفخر ليس صوتاً عالياً، بل نبضُ وطنٍ يعانق السماء، من شموخ دبي إلى إرث زايد ومحمد سيفَ عزم.  
اقرأ أبياتاً تُشعل في الصدر جمرَ الكرامة، حيث يصبح الصقرُ أخاً للروح والمطرُ تاجَ الأحرار.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_pride_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_pride_Focus.jpg,Sentiments_pride_فخر_Focus,Focus_Live,Sentiments_pride_فخر_thumbnail_Raw,https://drive.google.com/uc?id=1xh6YtnyVDnyOuTx23nWqDxeKSgzlC_tE&export=download,https://drive.google.com/uc?id=1GrIDyCzyWjg-4eFzmRyOA5nfQolS1Jnl&export=download,https://drive.google.com/uc?id=1HpP4pjiN2-QMcW_yMTtPaK66aqNjjXkM&export=download
57,sentiments,مشاعر,sentiments,مشاعر,scared,خوف,sentiments,مشاعر,"الخوف هنا ليس رعشةً عابرة، بل همسُ الروح أمام عظمة القدر والفراق الذي يُقيد القلوب كالرياح العاتية.  
غُصْ في أبياتٍ تُروّض الرعبَ بالصبر، حيث يصبح الخوفُ معلّماً يُولدُ من رمالهُ الصقورَ الشجاعة.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_scared_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_scared_Focus.jpg,Sentiments_scared_خوف_Focus,Focus_Live,Sentiments_scared_خوف_thumbnail_Raw,https://drive.google.com/uc?id=1KP2_JfASZF5zr4ep3kSxJFvYZ5XrpP3B&export=download,https://drive.google.com/uc?id=1OSUFssMHzKP1TlU2EH9ob2-FwIw1hEme&export=download,https://drive.google.com/uc?id=1vJcT6R99gxn-AEw5IiIsaTZhYEDvpz2C&export=download
58,sentiments,مشاعر,sentiments,مشاعر,joy,فرح,sentiments,مشاعر,"الفرح هنا نبعٌ يفيض من صدر الوطن، رذاذُ مطرٍ على رمال الإمارات يُزهرُ الأرواح والأحلام.  
اقرأ أبياتاً تُغني للعزِّ والمجد، حيث يصبح الصقرُ رفيقَ ضحكةٍ تعلو إلى السحاب.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_joy_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_joy_Focus.jpg,Sentiments_joy_فرح_Focus,Focus_Live,Sentiments_joy_فرح_thumbnail_Raw,https://drive.google.com/uc?id=1M-IDiPVCoA61-9E_E41pMPoaua_5-3iS&export=download,https://drive.google.com/uc?id=1pu2vwJ_KPppwb2kgCKFBIiHMY8DxP545&export=download,https://drive.google.com/uc?id=1RLJCmj773cqf5QPnbS4tQUJxfCjuJaH6&export=download
59,sentiments,مشاعر,sentiments,مشاعر,love,حب,sentiments,مشاعر,"في قصائد الفزاع، الحب معركةٌ عذبة؛ العيون فيها سيوف، والشوق جمرٌ لا يبرد في صدور العاشقين.  
أبحر في قوافي الغزل العفيف، حيث يمتزج عتاب المحبين بنسيم ""النود"" ورائحة ""الخزامى"" والوفاء.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_love_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_love_Focus.jpg,Sentiments_love_حب_Focus,Focus_Live,Sentiments_love_حب_thumbnail_Raw,https://drive.google.com/uc?id=1HddI4ohiretZ9StLBUZh9SUZVJqc1aQa&export=download,https://drive.google.com/uc?id=1ZDQRgH7YYrSqq28U7tLSjczlpJwJf1tg&export=download,https://drive.google.com/uc?id=1cQivcKLx8QejyptT92EUSqlDKutjsdKL&export=download
60,sentiments,مشاعر,sentiments,مشاعر,meditate,تأمل,sentiments,مشاعر,"التأمل هنا سكونُ الروح أمام آياتِ الكون، حيث يتحدثُ الصمتُ والنجومُ لغةَ الحكمةِ والسرِّ المدفونِ.  
غُصْ في أبياتِ تُعيدُ ترتيبَ القلوبِ، فتصبحُ اللياليُ مدرسةً والرياحُ معلِّماً يُعلِّمُ الصَّبرَ والعُمقَ.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_meditate_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_meditate_Focus.jpg,Sentiments_meditate_تأمل_Focus,Focus_Live,Sentiments_meditate_تأمل_thumbnail_Raw,https://drive.google.com/uc?id=11oXhivZI2M8tvgeotTo2IexM9yWQaQr-&export=download,https://drive.google.com/uc?id=15Pieax0MxbUBMYTe47AnlnbfJxRJ-0Yi&export=download,https://drive.google.com/uc?id=1p66K-FUa6NmaV-ngrDY3m0dn3Jjj_NAu&export=download
61,sentiments,مشاعر,sentiments,مشاعر,patience,صبر,sentiments,مشاعر,"الصبر هنا ليس انتظاراً عابراً، بل سيفُ الصقرِ في القنصِ وسِرُّ الإبلِ في الصحراءِ الحارقةِ.  
اقرأ أبياتاً تُعلِّمُكَ الصَّمْتَ قوَّةً، والثباتَ جِبْرِيلاً يُولِّدُ المَجْدَ مِنْ رَمْلِ الْعَثْرَةِ.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_patience_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_patience_Focus.jpg,Sentiments_patience_صبر_Focus,Focus_Live,Sentiments_patience_صبر_thumbnail_Raw,https://drive.google.com/uc?id=1DQeZJypi8y3wFUsRz9retFHDbxEoqdoX&export=download,https://drive.google.com/uc?id=1fDUC_hxo_ffSaMbUlNkWp7bYkmRzjfVJ&export=download,https://drive.google.com/uc?id=19DgMaZ8Vy8ReMTcPeZ7PSTEFk6fn7KLh&export=download
62,sentiments,مشاعر,sentiments,مشاعر,regret,ندم,sentiments,مشاعر,"الندم هنا جرحٌ دفين في صدر العاشق، ينبت من الفراق ويُسقى بدموع الليالي الطوال.  
اقرأ أبياتاً تحفر في الروح دروسَ الصبر، حيث يصبح الندمُ سيفَ وفاءٍ يحمي القلبَ من الضياع.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_regret_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_regret_Focus.jpg,Sentiments_regret_ندم_Focus,Focus_Live,Sentiments_regret_ندم_thumbnail_Raw,https://drive.google.com/uc?id=1xOUJq9FL1bJVm9zukjE5NJ4CmLI90Eeo&export=download,https://drive.google.com/uc?id=1H-_cTMq2AODCaDph_5KV-PH0LfRGnLUX&export=download,https://drive.google.com/uc?id=1ZkfHP8rFEynt-xcbE7W4iDVV-8L70F49&export=download
63,sentiments,مشاعر,sentiments,مشاعر,hope,أمل,sentiments,مشاعر,"الأمل هنا شعلةٌ في ليل الشدائد، تنبتُ من رمل الصحراء وتعانق سحابَ المجدِ والغدِ.  
اقرأ أبياتاً تزرعُ في القلبِ جنَّةً، حيث يصبحُ الصبرُ مطرَ وطيرُ الروحِ يحلِّقُ حرّاً.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_hope_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_hope_Focus.jpg,Sentiments_hope_أمل_Focus,Focus_Live,Sentiments_hope_أمل_thumbnail_Raw,https://drive.google.com/uc?id=1fbCbE3yLQXUDx74sBEgS1tgP4-3yh3LS&export=download,https://drive.google.com/uc?id=1a0_rlUJnPCUFUqfpy-eMuZyeVzpFO3zF&export=download,https://drive.google.com/uc?id=1nCeL6vsShkVQ89Hvzv5hokUbeyYdSSy0&export=download
64,sentiments,مشاعر,sentiments,مشاعر,sadness,حزن,sentiments,مشاعر,"الحزن في قصائد الفزاع ضيفٌ ثقيلٌ يُكتب بدمع العيون، قصائدَ فراقٍ وغربةِ روحٍ داخل الوطن.  
تلمس أوجاعاً صِيغتْ بصدقٍ جارح، حيثُ الصبرُ مفتاحٌ والجرحُ درسٌ في مدرسةِ الحياة.",use SubCategory_Text_AR as: query_key,Word_search,Sentiments,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Sentiments_sadness_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Sentiments_sadness_Focus.jpg,Sentiments_sadness_حزن_Focus,Focus_Live,Sentiments_sadness_حزن_thumbnail_Raw,https://drive.google.com/uc?id=1O8ftSHg5E93_r_QLgnXLf7DlfNmEdDl7&export=download,https://drive.google.com/uc?id=1ao-LcXTqVzLl9cw8p1rwcYy6JFcF2478&export=download,https://drive.google.com/uc?id=1G7rU7R8ER6dGgwDVenisCDcf6E1Ya9EB&export=download
65,subjects,مواضيع,subjects,مواضيع,The Separation and Emigration,الفراق والهجر,subjects,مواضيع,"الفراق هنا جرحٌ ينزف في صدر الروح، والهجر غربةُ قلبٍ يعاني النوى والأشواقَ في ليلِ الانتظار.  
اقرأ أبياتاً تُبكي الحجرَ، حيث يصبح الصبرَ سيفاً والدمعَ نهراً يروي دروسَ الوفاءِ والألمِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_The Separation and Emigration_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_The Separation and Emigration_Focus.jpg,Subjects_The Separation and Emigration_الفراق والهجر_Focus,Focus_Live,Subjects_The Separation and Emigration_الفراق والهجر_thumbnail_Raw,https://drive.google.com/uc?id=1Wd99YsOyq06yDdX6Lc0Rq3WuembbI9jh&export=download,https://drive.google.com/uc?id=1LWwzZU7Ghgypr4nma0-3BeEceTkznLCV&export=download,https://drive.google.com/uc?id=15VdQYLUxEKZP98Q5R8h_cqApzl-3ZjN4&export=download
66,subjects,مواضيع,subjects,مواضيع,Leadership and Leaders,القيادة والزعماء,subjects,مواضيع,"هنا تتجلى القيادة إرثاً من زايد ومحمد، حيث الحكمة سيفُ والعدلُ ظلٌ يستظل به الوطن.  
اقرأ أبياتاً سُطرت بمداد الفخر، تروي كيف يصنع القادة المجد ويبنون بالعزم دولاً تعانق السحاب.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Leadership and Leaders_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Leadership and Leaders_Focus.jpg,Subjects_Leadership and Leaders_القيادة والزعماء_Focus,Focus_Live,Subjects_Leadership and Leaders_القيادة والزعماء_thumbnail_Raw,https://drive.google.com/uc?id=1JKak4yM6seVNP9rcctenpittcuL9ui2h&export=download,https://drive.google.com/uc?id=1EIagorAmMk9666NeF1lNyQWEvvfLvFwI&export=download,https://drive.google.com/uc?id=1W1s9zKtY80SxgdeEbeqp9uA5qSUPWNeo&export=download
67,subjects,مواضيع,subjects,مواضيع,Love and Infatuation,الحب والغزل,subjects,مواضيع,"الحب والغزل في شعر الفزاع معركةٌ عذبةٌ؛ العيون سيوفٌ قاتلة، والشوق جمرٌ يشتعل في صدور العاشقين.  
أبحر في قوافي الغزل العفيف، حيث يمتزج عتابُ المحبوبين بنسيمِ النودِ وريحِ الخزامى والوفاءِ الأبدي.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Love and Infatuation_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Love and Infatuation_Focus.jpg,Subjects_Love and Infatuation_الحب والغزل_Focus,Focus_Live,Subjects_Love and Infatuation_الحب والغزل_thumbnail_Raw,https://drive.google.com/uc?id=1yBJ40xUh_3Uz3McAHlKOAccr-a-xfePx&export=download,https://drive.google.com/uc?id=18JlYEm8v_eKUjShrWCdNF9MoxRmyYUTi&export=download,https://drive.google.com/uc?id=1ZWJvfmLUYDBXVW0c4aqswtQTC9mxKzaR&export=download
